,clip_name,threshold,nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
142,14_17,70,0.515772283,0.221797913,-0.062864132,0.523092508,0.20699212,-0.080484867,0.524914145,0.207178563,-0.080499783,0.52689141,0.207293704,-0.080502294,0.521243393,0.206273243,-0.050048102,0.521954,0.206023216,-0.050018769,0.52281183,0.205649272,-0.049990021,0.53882426,0.216612816,-0.116314009,0.532593369,0.215198115,0.019245382,0.521317959,0.240673184,-0.073599435,0.51814115,0.240183651,-0.0344285,0.568094611,0.294829041,-0.176846609,0.530835569,0.312756002,0.110832579,0.545184016,0.387013882,-0.175857261,0.521211505,0.402134478,0.062530622,0.489326537,0.348999828,-0.063577108,0.484860331,0.362806618,-0.118997984,0.476877272,0.345588446,-0.072999865,0.475513458,0.363270909,-0.141966105,0.477589428,0.337703556,-0.071841702,0.477893621,0.357306004,-0.152472511,0.482488126,0.338520795,-0.057333741,0.482469529,0.356686205,-0.131305516,0.559839547,0.528687119,-0.086488694,0.531249464,0.531864047,0.08647985,0.567025602,0.688557744,-0.080761164,0.518380225,0.670360386,0.195214346,0.591356933,0.851304531,-0.044516522,0.512672722,0.803964674,0.323272228,0.599791467,0.875211835,-0.046188392,0.520521343,0.833885729,0.331185967,0.56586796,0.901731193,-0.134901375,0.478537768,0.825254798,0.286464185
143,14_17,80,0.51553905,0.215784431,-0.078464456,0.523807406,0.201168045,-0.092201188,0.526271462,0.201147363,-0.092217997,0.528700769,0.201297477,-0.092211507,0.520762801,0.200659454,-0.066091426,0.520923674,0.200179681,-0.066078991,0.521220386,0.199776098,-0.066093914,0.540636122,0.211500406,-0.109130025,0.531698227,0.209112868,0.005556783,0.521273315,0.233320907,-0.08293853,0.518035352,0.232369676,-0.048564289,0.575698316,0.297963351,-0.140518978,0.523032427,0.309502035,0.093203448,0.569614589,0.407555163,-0.166195631,0.513342381,0.404376358,0.030660193,0.51329124,0.363370627,-0.174689204,0.481021911,0.369083762,-0.172497928,0.498995453,0.356757939,-0.194611013,0.476998597,0.363884568,-0.200823575,0.498606056,0.344091237,-0.190680191,0.478003293,0.353674889,-0.210607484,0.503082216,0.345832437,-0.170027494,0.480932236,0.35495916,-0.18434459,0.570753455,0.528530359,-0.074111558,0.535370231,0.530657768,0.074081026,0.578989029,0.69158411,-0.083149642,0.523128152,0.671313941,0.184627697,0.593510747,0.85216558,-0.056344163,0.51261884,0.805728495,0.321443051,0.601943731,0.878213286,-0.06093464,0.520682812,0.831893802,0.329654247,0.571345329,0.902880549,-0.169264838,0.472456932,0.826075435,0.275489867
144,14_18,10,0.640335977,0.269303143,0.081285499,0.635303259,0.252922982,0.08174552,0.633549809,0.25204879,0.081729174,0.631767571,0.251115203,0.081704423,0.637208402,0.252898365,0.055590022,0.636894345,0.252121478,0.055568334,0.636615038,0.251294702,0.055494353,0.622441173,0.25392583,0.09254209,0.629182577,0.254320055,-0.02505644,0.636231065,0.282050878,0.089772359,0.637935519,0.281626135,0.055312056,0.593001902,0.336813927,0.173234686,0.635106385,0.313646585,-0.110609099,0.633378088,0.371266216,0.32480529,0.695744216,0.305319995,-0.072799638,0.637977183,0.29065159,0.440939844,0.687779963,0.22689043,0.117043763,0.638593316,0.306210309,0.46973294,0.687006772,0.201858386,0.128264397,0.638281584,0.301732719,0.467045486,0.680376232,0.201898023,0.123381071,0.639285028,0.302519411,0.441613972,0.679160774,0.21224919,0.121339545,0.590351284,0.558476806,0.098530106,0.600277305,0.560946345,-0.098766916,0.641029716,0.691451311,0.102807492,0.633174837,0.715199411,-0.129588708,0.609234512,0.840317309,0.152074635,0.545692742,0.810987055,-0.10507036,0.599162698,0.873154223,0.154752046,0.521805227,0.811751187,-0.10268078,0.647774994,0.863347888,0.138586521,0.561743081,0.890141606,-0.130176291
145,14_18,20,0.676535785,0.33415243,0.317270309,0.670709074,0.320197284,0.300061405,0.668047667,0.319943637,0.300088882,0.665500998,0.319870025,0.300092191,0.677744746,0.320494771,0.288979799,0.680021644,0.320351094,0.28894341,0.682478368,0.320191294,0.288846314,0.662089288,0.326831043,0.213044956,0.683745742,0.325612932,0.166363686,0.674486578,0.345988125,0.290654212,0.681210697,0.34649986,0.276875138,0.635836363,0.408691674,0.245546788,0.708309352,0.397468835,0.057860192,0.652478158,0.51555562,0.384001762,0.749485672,0.495546758,0.163811937,0.692096889,0.522367001,0.549613178,0.738220155,0.409368128,0.393889308,0.696160018,0.518974483,0.592748404,0.741003454,0.380462289,0.425000131,0.699939609,0.511750877,0.593085945,0.734247267,0.378466398,0.424188733,0.699956775,0.513249397,0.555572152,0.731018305,0.390103817,0.401120812,0.636585355,0.643260777,0.080057912,0.675679982,0.646019042,-0.080556422,0.644887328,0.705715537,0.289318919,0.7618016,0.74651283,-0.06436877,0.617516279,0.849179029,0.260023326,0.742202103,0.934169769,-0.2334034,0.608271599,0.88034457,0.24381955,0.727823615,0.964920402,-0.248684138,0.65289557,0.866149008,0.289445549,0.788824856,0.965144873,-0.241263404
146,14_18,30,0.67273885,0.250095606,-0.047123134,0.670422971,0.236538723,-0.032895494,0.670475721,0.236658871,-0.032953769,0.670650601,0.236902028,-0.033001814,0.66783917,0.235512525,-0.058879305,0.665912867,0.235040188,-0.058889028,0.66389662,0.234728575,-0.058901154,0.658497751,0.24331753,0.039394986,0.648257256,0.24098818,-0.078937598,0.66920954,0.267175704,-0.018278802,0.665925682,0.265518785,-0.05275045,0.647104323,0.339860529,0.122883357,0.62404114,0.303762615,-0.136243537,0.702652633,0.339879394,0.217319027,0.690084219,0.282260388,-0.196689278,0.698266685,0.239890322,0.27120769,0.686951995,0.193669364,-0.122236252,0.692476511,0.210796371,0.277302057,0.683753967,0.169817567,-0.135185987,0.688259959,0.207849249,0.289521962,0.678543091,0.168979242,-0.145538285,0.68974489,0.216930464,0.274570495,0.678799987,0.179278255,-0.125161842,0.611089051,0.556834519,0.096480995,0.588408291,0.544897735,-0.096368097,0.651941836,0.69193244,0.024172118,0.625172257,0.694831312,-0.183039606,0.617834985,0.839979112,0.044779673,0.549022675,0.837790966,-0.125560999,0.60619694,0.861232102,0.0436166,0.525045395,0.852407157,-0.137479156,0.655533493,0.87966001,-0.011444847,0.57108593,0.90105474,-0.214074522
147,14_18,40,0.580491483,0.329684347,-0.136259288,0.578429282,0.31200859,-0.116464019,0.579471886,0.310953707,-0.116502069,0.580435932,0.309862912,-0.116569169,0.573043168,0.314225882,-0.132135287,0.569766283,0.314832836,-0.132124513,0.566441536,0.315633059,-0.132154807,0.573639214,0.315995842,-0.01908757,0.555894256,0.323815286,-0.094266191,0.58097738,0.346942216,-0.0991695,0.573806167,0.350016803,-0.119589038,0.589471877,0.402019054,0.036550414,0.527536452,0.401081592,-0.107162155,0.635079503,0.466220856,-0.078161098,0.52219218,0.465603769,-0.273675054,0.636697233,0.373704553,-0.245918527,0.560294509,0.374966621,-0.380056024,0.637615621,0.346149683,-0.275920182,0.567065001,0.353316396,-0.412277818,0.633554399,0.338887155,-0.260393918,0.566540301,0.348047286,-0.393524706,0.630750954,0.346891761,-0.245178655,0.56485188,0.357898206,-0.375299543,0.574312985,0.611450016,0.028457152,0.526354849,0.612499952,-0.028397288,0.62552613,0.708888054,-0.14390789,0.483709753,0.739147604,-0.03949298,0.61275512,0.834314406,0.012279295,0.472151577,0.823031247,0.212270349,0.59946835,0.858447492,0.025615185,0.476929814,0.835159481,0.234503731,0.646860898,0.870344877,-0.049192503,0.457176477,0.871866703,0.169099674
148,14_18,50,0.531507373,0.344065368,-0.178613454,0.526324332,0.329169571,-0.164177477,0.526706755,0.328101337,-0.164141178,0.52704066,0.326884866,-0.164136782,0.521237493,0.331897169,-0.178736642,0.517916381,0.333059043,-0.178773686,0.514286339,0.334509432,-0.178834945,0.517062366,0.33290574,-0.085255459,0.497935861,0.348662168,-0.158125594,0.531949282,0.356844962,-0.146522447,0.525778532,0.360868961,-0.165391698,0.539726794,0.356430411,-0.048431303,0.480857223,0.468187064,-0.129148945,0.549263358,0.264048666,0.007815828,0.477881581,0.565262079,-0.13114658,0.501004934,0.296449959,0.111659743,0.514086783,0.615909338,-0.1640369,0.486580163,0.310777813,0.109229073,0.526919663,0.630918562,-0.181508347,0.487448335,0.322232217,0.116986699,0.529068589,0.620534062,-0.190473333,0.492881954,0.323783189,0.11211589,0.52299571,0.614157915,-0.167322472,0.59028548,0.601072252,0.00083785,0.539868176,0.630896568,-0.000929828,0.630751073,0.726108074,-0.00447067,0.497932255,0.761480391,0.069725886,0.64139545,0.811616719,0.226793319,0.471458733,0.830480456,0.273436874,0.637875438,0.818151236,0.246855423,0.475132853,0.841479719,0.291851044,0.649135232,0.870105803,0.176028505,0.451755196,0.876184762,0.23172687
149,14_18,60,0.516509414,0.293250233,-0.22820811,0.511506736,0.27982986,-0.209515393,0.511859775,0.279516816,-0.209502369,0.512228191,0.279176116,-0.209513083,0.507650852,0.281932622,-0.215609699,0.50483793,0.283490896,-0.215587348,0.501781166,0.285338491,-0.215572014,0.50611043,0.288108319,-0.107941739,0.491280437,0.298037291,-0.128271639,0.518517077,0.310731471,-0.189925686,0.513694823,0.313223809,-0.197748393,0.539878309,0.344111294,-0.076731183,0.470406592,0.399695456,-0.045957468,0.595066309,0.298876733,-0.185412377,0.446541756,0.503395975,-0.014694556,0.57126832,0.256749868,-0.371943384,0.450733572,0.61178422,-0.073127113,0.564942956,0.242405057,-0.415021122,0.450497329,0.657837927,-0.089204095,0.558588684,0.24456501,-0.408128589,0.456504017,0.654704154,-0.113768786,0.559247375,0.252036899,-0.37530157,0.458650768,0.639400005,-0.084709577,0.574782431,0.570428133,-0.019473169,0.526310503,0.593037963,0.019481761,0.621115327,0.710749149,-0.023218628,0.486270875,0.730375588,-0.003464019,0.638608694,0.807882667,0.239473194,0.472296417,0.829351127,0.209702045,0.636535883,0.814851344,0.259981185,0.477735251,0.843568504,0.225399181,0.649473131,0.872665226,0.156221449,0.449924618,0.879539192,0.133731306
150,14_18,70,0.550436318,0.222791106,-0.197006494,0.548349202,0.208821192,-0.180066437,0.548969984,0.209183991,-0.180057973,0.549535871,0.209679648,-0.180035979,0.543926954,0.208782732,-0.196253568,0.54084307,0.208994001,-0.196264535,0.537319958,0.209554344,-0.196330026,0.543756366,0.218589917,-0.074877784,0.523378611,0.221215233,-0.156032801,0.551126063,0.238575578,-0.15669319,0.544586778,0.239533991,-0.178408235,0.571425557,0.304397821,-0.006402379,0.493127793,0.313210785,-0.124242,0.609244406,0.393535018,-0.091839544,0.480638325,0.408995569,-0.266483843,0.623213053,0.349610239,-0.30430162,0.534002483,0.355036914,-0.414550632,0.628670335,0.332258105,-0.342902094,0.549922168,0.348502278,-0.450085312,0.623424292,0.318101257,-0.346426964,0.55372715,0.335953206,-0.438609451,0.619952917,0.322372645,-0.311804652,0.549650133,0.336869031,-0.411209404,0.570556104,0.536881626,0.0156585,0.519133985,0.543384194,-0.015509267,0.597674072,0.690646887,0.038314924,0.496371597,0.689346313,0.008513451,0.612002134,0.821206093,0.196417183,0.472144514,0.822547555,0.174234331,0.605021775,0.846720219,0.207515478,0.478013813,0.841140509,0.184011832,0.644243836,0.859404087,0.116636686,0.456030726,0.873453677,0.084403284
151,14_18,80,0.586144745,0.217517868,-0.18501623,0.584786952,0.203916669,-0.16653797,0.585523546,0.203965902,-0.16655381,0.586134613,0.204104587,-0.166542873,0.579605877,0.203775242,-0.182656512,0.576301396,0.203628376,-0.182649285,0.572626412,0.203567982,-0.182670802,0.578728974,0.211543009,-0.061664734,0.557891309,0.212790862,-0.135248289,0.586061597,0.23580052,-0.145288691,0.579200745,0.236582831,-0.166856334,0.59902066,0.310696304,0.00698027,0.523925662,0.29592374,-0.123727731,0.622613132,0.422493041,-0.096398041,0.506694913,0.384598821,-0.2775971,0.637270391,0.367034018,-0.316589326,0.558883369,0.32070896,-0.408966959,0.643487513,0.350172728,-0.355039924,0.572182894,0.303181708,-0.445498019,0.640668571,0.335478663,-0.350973785,0.575435698,0.291338682,-0.431798071,0.636250854,0.339031309,-0.321013331,0.571895421,0.299847484,-0.405268759,0.579907715,0.534338236,0.03096455,0.530296266,0.528304517,-0.03094127,0.597609818,0.684959948,0.068483166,0.500752747,0.679535329,-0.014958803,0.615362942,0.827215493,0.233007357,0.472016424,0.81537354,0.134893328,0.605743945,0.854750216,0.243623808,0.473186851,0.833429217,0.143821001,0.648339629,0.862783909,0.146166787,0.464674264,0.870197356,0.030705988
152,14_19,10,0.625398397,0.283437937,0.066025347,0.62101531,0.267885208,0.069813401,0.619484127,0.26683268,0.069785394,0.617874086,0.265726,0.069748521,0.622829556,0.2682423,0.042037189,0.622703314,0.267619848,0.042003501,0.622536898,0.266962171,0.041955817,0.60918963,0.267908186,0.093673117,0.615726233,0.268817604,-0.031640138,0.621956229,0.293883473,0.078635789,0.623547435,0.294388711,0.042036753,0.583860099,0.344579875,0.175551489,0.615344405,0.333133996,-0.124266997,0.626172245,0.383761853,0.268533051,0.671708107,0.346111834,-0.091835119,0.659559608,0.308564931,0.291822642,0.678648591,0.273690671,0.086361535,0.663709521,0.299791813,0.301271051,0.683391809,0.253455251,0.090644009,0.66003871,0.289786011,0.295315742,0.675150514,0.24966222,0.084620841,0.656696141,0.299367428,0.28746888,0.672463715,0.25660181,0.089269675,0.584559739,0.56328249,0.099369444,0.584879756,0.565463066,-0.099475704,0.637692094,0.678798437,0.102128744,0.596673787,0.709869981,-0.115337171,0.607314169,0.826505601,0.157816842,0.507622778,0.802663863,-0.093787387,0.59412992,0.859458566,0.160701126,0.484056443,0.80867976,-0.092412986,0.646824002,0.851314545,0.139199272,0.52002871,0.87394917,-0.127887934
153,14_19,20,0.652479231,0.316246986,0.326497138,0.647609293,0.303357005,0.304403424,0.644969761,0.303412378,0.304453313,0.642229438,0.303734869,0.304440856,0.654960752,0.303512394,0.294035643,0.657507062,0.303451896,0.294001877,0.660225332,0.303193927,0.293897361,0.639717817,0.310422361,0.209245533,0.662135661,0.306501925,0.164935172,0.650017083,0.327595919,0.298101485,0.657202482,0.328234226,0.284840465,0.617562711,0.389084041,0.231082886,0.690425813,0.374307096,0.056503925,0.639231861,0.485366553,0.378130168,0.727636993,0.462637246,0.156087175,0.674288332,0.473841578,0.554167747,0.721420407,0.385079652,0.371477008,0.678556859,0.478880763,0.594525456,0.722570658,0.359085739,0.400063694,0.683441997,0.474246264,0.593546927,0.716862798,0.357073247,0.399135172,0.683663189,0.472908109,0.559518099,0.715145707,0.364015043,0.378274083,0.633590281,0.615012288,0.074583225,0.674740195,0.61250031,-0.074552841,0.633071244,0.693068981,0.24844791,0.751230657,0.72132647,-0.090386152,0.614390492,0.834535062,0.239037052,0.741105139,0.912184775,-0.205268279,0.606694877,0.866507649,0.238954797,0.728175342,0.946951568,-0.214416564,0.643805206,0.839431703,0.266112626,0.787634671,0.943507552,-0.210428149
154,14_19,30,0.674870074,0.240854025,0.00742075,0.668536127,0.227126122,0.015990561,0.667238951,0.227204502,0.015978932,0.666100383,0.22740747,0.015974617,0.66917187,0.226387933,-0.014903818,0.667099833,0.225970596,-0.014915753,0.664960682,0.225653261,-0.014958115,0.654765368,0.234856635,0.066626459,0.647981405,0.233920157,-0.072207466,0.670760453,0.257519007,0.029937712,0.66867733,0.256350189,-0.010748493,0.641615808,0.332576662,0.157162249,0.635294676,0.295446336,-0.135350749,0.694358885,0.336699754,0.260702848,0.701989114,0.27713117,-0.132292688,0.698745489,0.233276144,0.314215779,0.697450399,0.19300653,-0.005144851,0.693578422,0.20576255,0.327959031,0.693370104,0.169569135,-0.011041429,0.690484405,0.204847157,0.329765975,0.686399877,0.170066237,-0.017568685,0.690905571,0.210770234,0.313780129,0.686510146,0.177578524,-0.004435308,0.614626765,0.539682865,0.095295615,0.608287156,0.532080829,-0.095311977,0.639733672,0.686983883,0.082118422,0.636808753,0.689098299,-0.100210518,0.611567914,0.838012815,0.112902805,0.595659077,0.856541991,-0.078980893,0.598015189,0.863545477,0.113755211,0.577117026,0.886226237,-0.080178149,0.652752101,0.867542326,0.07911057,0.632529855,0.904004097,-0.135557488
155,14_19,40,0.617062747,0.318958133,-0.139372185,0.618386567,0.303137302,-0.120732233,0.619724512,0.303246319,-0.12078476,0.6209777,0.303436041,-0.120877475,0.612059355,0.301975489,-0.136590958,0.608545363,0.30111298,-0.136586174,0.604955435,0.300506592,-0.136603609,0.61422801,0.307068825,-0.028100163,0.593310237,0.305510163,-0.099357277,0.616067827,0.335196793,-0.104441479,0.607432008,0.335465848,-0.124968596,0.618871152,0.398774236,0.028861504,0.552616954,0.379042566,-0.117444001,0.646033525,0.482274264,-0.069808029,0.561137438,0.466443121,-0.259772927,0.661278427,0.406648248,-0.219966277,0.594557106,0.379697025,-0.359582335,0.668413818,0.380949557,-0.246344477,0.600158274,0.356949508,-0.390347987,0.668580472,0.369482577,-0.233860463,0.59771955,0.347496688,-0.376056761,0.662556052,0.379686534,-0.219496101,0.597452879,0.358630866,-0.356902212,0.580820918,0.59649545,0.036659405,0.534493208,0.587358713,-0.036536582,0.633288145,0.694318354,-0.137038872,0.496619016,0.713719726,-0.034497704,0.609910846,0.824726284,-0.004624729,0.48135671,0.820542812,0.165666431,0.596557796,0.849768639,0.006336049,0.484410077,0.835595727,0.182325453,0.644985795,0.86134553,-0.06443923,0.467142105,0.872863114,0.103685066
156,14_19,50,0.543813825,0.288555831,-0.183352917,0.540496886,0.274971068,-0.165337488,0.541257203,0.274128765,-0.165295154,0.541956484,0.273278385,-0.165264025,0.534957469,0.279078424,-0.175871745,0.531577349,0.281527132,-0.175919637,0.527755558,0.284425706,-0.175965771,0.535060167,0.281663656,-0.070144564,0.514462352,0.299010068,-0.118247874,0.54484719,0.303532988,-0.147640273,0.539221704,0.309680134,-0.161565825,0.561816037,0.327109605,-0.0371681,0.497205079,0.40800339,-0.066337019,0.588975906,0.248314217,-0.02317561,0.470362365,0.503120065,-0.091158055,0.5363006,0.249416605,0.029033585,0.489828706,0.588383675,-0.163750514,0.523951113,0.249913678,0.019464446,0.493940324,0.620457768,-0.183980212,0.52285409,0.258771241,0.02840456,0.499979615,0.615783155,-0.197594941,0.526606917,0.264193296,0.030794336,0.501536667,0.605769336,-0.169991776,0.599151671,0.561531603,-0.004961747,0.546111107,0.582686961,0.004869409,0.63659513,0.709790349,-0.040905908,0.508161128,0.720359981,-0.027314123,0.646859705,0.802462399,0.17988196,0.481802404,0.82201612,0.176077262,0.643894434,0.810671151,0.197944105,0.486048043,0.8363204,0.188253745,0.649927318,0.860775292,0.112388663,0.4678666,0.873015285,0.091425858
157,14_19,60,0.526980817,0.29020232,-0.213949472,0.524217188,0.278895497,-0.193874195,0.525067091,0.278128862,-0.193872258,0.525946975,0.277197808,-0.193850577,0.519237578,0.281909138,-0.198153108,0.516447484,0.283431679,-0.198135242,0.513463259,0.284783989,-0.198120877,0.522182405,0.285170585,-0.091533646,0.504129708,0.296117991,-0.112033539,0.529066324,0.305280447,-0.176650777,0.523617029,0.309117317,-0.182130098,0.554017305,0.340909839,-0.071136318,0.487460613,0.406450987,-0.032752726,0.592398465,0.270424247,-0.198880613,0.470240504,0.509656787,-0.006774482,0.56287998,0.213034436,-0.372870654,0.468886912,0.607997596,-0.068513192,0.55620271,0.193857789,-0.414538652,0.466633111,0.639515936,-0.083172336,0.54979825,0.199162349,-0.404253483,0.47164616,0.638144255,-0.109858267,0.551003754,0.209237948,-0.37479198,0.473500788,0.62863946,-0.080598705,0.586398959,0.566437304,-0.02233764,0.538294673,0.586929858,0.022322858,0.626287282,0.706188321,-0.043873232,0.494001746,0.720088363,-0.062877983,0.644567072,0.801550627,0.209536374,0.480607241,0.825352788,0.133685559,0.643952787,0.807712495,0.228340074,0.486816436,0.838209689,0.147934034,0.649735808,0.862832129,0.12224929,0.466355592,0.873695612,0.054460909
158,14_19,70,0.565950334,0.223426968,-0.238431007,0.565075994,0.210659117,-0.220609948,0.566031635,0.210836157,-0.220608994,0.566772997,0.211065978,-0.220604852,0.559607387,0.211258903,-0.233339742,0.556413054,0.211561069,-0.233346656,0.552598298,0.211868271,-0.233378962,0.56269753,0.220331594,-0.111454487,0.541895926,0.220901355,-0.173576772,0.566703022,0.240777567,-0.19702445,0.560303926,0.241949096,-0.214892343,0.585514724,0.305698365,-0.029812085,0.507121503,0.319249213,-0.135092542,0.624942839,0.403973341,-0.109681934,0.487529546,0.425140619,-0.24258472,0.63181299,0.340834767,-0.325199723,0.536540926,0.407655269,-0.393088281,0.633921742,0.324784875,-0.365807891,0.551920772,0.402484864,-0.430224568,0.628259361,0.31178683,-0.367541015,0.555148423,0.382860124,-0.422871739,0.625212431,0.315865427,-0.331672579,0.551880777,0.384272128,-0.391190261,0.577268004,0.536659896,0.022642562,0.527388871,0.54099381,-0.02259553,0.607315481,0.684873164,0.082106523,0.502667189,0.685417235,-0.015342573,0.617560983,0.814564645,0.254873723,0.480717957,0.81871295,0.125102714,0.609422505,0.839882433,0.266065985,0.484843522,0.836910427,0.133380145,0.647418618,0.855926216,0.180229291,0.468341082,0.866825163,0.029455665
159,14_19,80,0.593014121,0.222757742,-0.229670048,0.593330085,0.209766522,-0.214421421,0.594779968,0.210160375,-0.214435369,0.595738709,0.210670173,-0.214454964,0.586584389,0.208554462,-0.22488071,0.583276808,0.208108395,-0.224894121,0.579523087,0.207833678,-0.224913493,0.589894712,0.218101755,-0.112058491,0.567819059,0.216498867,-0.160575286,0.592752516,0.241167426,-0.189962342,0.58545506,0.24117282,-0.203995436,0.610896528,0.319620937,-0.041537751,0.531831205,0.297740847,-0.128259107,0.631851077,0.420313984,-0.141148865,0.51213342,0.387961447,-0.254601181,0.62313354,0.357913226,-0.33521226,0.564414203,0.328412473,-0.404139608,0.624078572,0.341881067,-0.371819317,0.576843202,0.312985152,-0.441343904,0.621445835,0.329210013,-0.36439997,0.577904463,0.301782072,-0.427426815,0.618754208,0.333681315,-0.337251067,0.575728297,0.309921533,-0.401698112,0.583953619,0.532183886,0.015732342,0.535741806,0.52485013,-0.01568971,0.60063082,0.677166522,0.058932688,0.512033582,0.671259522,2.10E-06,0.617689729,0.818505049,0.205917254,0.492323369,0.807748973,0.14617309,0.607965469,0.844487011,0.214093745,0.497195572,0.829077005,0.151021957,0.647736192,0.857763112,0.112060294,0.47927177,0.858363867,0.035080075
160,14_20,10,0.645041585,0.297369957,0.06779404,0.641060114,0.280649394,0.067542188,0.639325976,0.279632479,0.067499198,0.637435853,0.278557152,0.067486241,0.642949402,0.281047821,0.043593004,0.642701745,0.280340821,0.04353587,0.642420888,0.279588521,0.043477967,0.627572417,0.279131293,0.074738353,0.634651065,0.280358285,-0.033131912,0.640030146,0.308032453,0.075053602,0.641896844,0.308611512,0.043401361,0.595475733,0.348794043,0.139490649,0.632290542,0.341502786,-0.1134523,0.599218249,0.410999745,0.237369224,0.689128101,0.363646656,-0.073104069,0.613607824,0.477211058,0.288502127,0.690522194,0.285869271,0.110247627,0.615069091,0.495800227,0.302797198,0.694308937,0.260976255,0.115374945,0.615006089,0.492423952,0.289115727,0.686333358,0.258735418,0.111857928,0.615570486,0.486562431,0.282993853,0.683706462,0.269679129,0.113436028,0.582627714,0.553953469,0.090303749,0.58497709,0.556104958,-0.0904641,0.638882756,0.668569803,0.045437146,0.592716277,0.70931828,-0.142911196,0.615254164,0.814983726,0.08225093,0.506794214,0.792481363,-0.132746324,0.603976786,0.847170472,0.084088936,0.488609821,0.797263861,-0.132707283,0.655121088,0.837993741,0.059801117,0.514428079,0.860430896,-0.175231665
161,14_20,20,0.669390798,0.349962741,0.239942089,0.665762901,0.33566758,0.226486579,0.663689733,0.334963053,0.226501599,0.661684155,0.334355444,0.226498157,0.671116948,0.335826516,0.213707,0.672804296,0.335252285,0.213639885,0.674738586,0.334579229,0.213551536,0.657399714,0.337594807,0.162641436,0.674452662,0.336682767,0.107725762,0.666246593,0.358995438,0.22132206,0.670776129,0.359148115,0.205110654,0.628584445,0.405920684,0.19981055,0.687412918,0.401812673,0.012545498,0.669026911,0.506200552,0.303491026,0.722037315,0.490750581,0.094516113,0.670184076,0.53292352,0.420324862,0.724921763,0.413861185,0.284235567,0.670832574,0.536516964,0.451184571,0.727380693,0.385157377,0.306105107,0.670713365,0.532238185,0.447166324,0.720737636,0.384164035,0.303357601,0.671507418,0.52748543,0.422655761,0.718640566,0.39224869,0.289475799,0.621691883,0.620074868,0.080497362,0.654506385,0.624365985,-0.080851942,0.644398153,0.688597918,0.222365662,0.731181324,0.731845021,-0.100666665,0.619676292,0.822745204,0.174757347,0.699120283,0.909587443,-0.254428059,0.6066342,0.85102582,0.164961427,0.681611955,0.940849841,-0.26968807,0.65036118,0.835618734,0.186628506,0.741698384,0.945129871,-0.282374054
162,14_20,30,0.687871337,0.27304697,-0.027917143,0.686825454,0.258975118,-0.017393397,0.684830487,0.258751839,-0.017427992,0.683393419,0.258524001,-0.017465418,0.684026659,0.258411437,-0.045019999,0.682085574,0.257738799,-0.04502875,0.680333257,0.256938547,-0.045051996,0.671481848,0.26166147,0.039559744,0.663441718,0.259834141,-0.083479285,0.683573306,0.288425416,-0.003657587,0.680992067,0.288296789,-0.039711978,0.657861292,0.355300277,0.123958446,0.639549196,0.320212394,-0.134776115,0.705930352,0.367864877,0.22153005,0.699209511,0.313812166,-0.150596067,0.707632005,0.274978012,0.267675877,0.701655924,0.226307556,-0.060697388,0.704634786,0.240285352,0.275600344,0.698059142,0.199198857,-0.071132503,0.696646154,0.241635054,0.280618995,0.69280982,0.201688513,-0.079887204,0.696546912,0.252315938,0.268117547,0.692722321,0.212681755,-0.062378041,0.624690235,0.554181457,0.091532536,0.612854719,0.548307478,-0.091417693,0.657895267,0.67980659,0.096888304,0.652429283,0.687525094,-0.160154209,0.624734282,0.810014069,0.153525278,0.618988633,0.855978608,-0.171720117,0.609585583,0.832669437,0.156640574,0.605058372,0.883804381,-0.179084539,0.65630424,0.84270227,0.120071076,0.666561246,0.891045511,-0.246213734
